predictions,Actual,predictions_type,AUC,Fold,Model
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
1,1,training,0.956521739,2,5SVM
0,0,training,0.956521739,2,5SVM
0,0,testing,0.791666667,2,5SVM
1,1,testing,0.791666667,2,5SVM
0,0,testing,0.791666667,2,5SVM
1,1,testing,0.791666667,2,5SVM
0,0,testing,0.791666667,2,5SVM
0,0,testing,0.791666667,2,5SVM
0,0,testing,0.791666667,2,5SVM
1,1,testing,0.791666667,2,5SVM
1,0,testing,0.791666667,2,5SVM
0,1,testing,0.791666667,2,5SVM
1,0,testing,0.791666667,2,5SVM
0,0,testing,0.791666667,2,5SVM
0,0,testing,0.791666667,2,5SVM
0,0,testing,0.791666667,2,5SVM
0,0,testing,0.791666667,2,5SVM
1,1,testing,0.791666667,2,5SVM
1,1,testing,0.791666667,2,5SVM
1,0,testing,0.791666667,2,5SVM
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
0,0,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,1,training,0.826086957,2,6Decision Tree
1,0,training,0.826086957,2,6Decision Tree
0,0,testing,0.791666667,2,6Decision Tree
1,1,testing,0.791666667,2,6Decision Tree
0,0,testing,0.791666667,2,6Decision Tree
1,1,testing,0.791666667,2,6Decision Tree
0,0,testing,0.791666667,2,6Decision Tree
1,0,testing,0.791666667,2,6Decision Tree
0,0,testing,0.791666667,2,6Decision Tree
1,1,testing,0.791666667,2,6Decision Tree
1,0,testing,0.791666667,2,6Decision Tree
1,1,testing,0.791666667,2,6Decision Tree
1,0,testing,0.791666667,2,6Decision Tree
0,0,testing,0.791666667,2,6Decision Tree
0,0,testing,0.791666667,2,6Decision Tree
1,0,testing,0.791666667,2,6Decision Tree
0,0,testing,0.791666667,2,6Decision Tree
1,1,testing,0.791666667,2,6Decision Tree
1,1,testing,0.791666667,2,6Decision Tree
1,0,testing,0.791666667,2,6Decision Tree
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
1,1,training,1,2,7Random Forest
0,0,training,1,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
1,1,testing,0.833333333,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
1,1,testing,0.833333333,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
1,1,testing,0.833333333,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
0,1,testing,0.833333333,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
1,0,testing,0.833333333,2,7Random Forest
0,0,testing,0.833333333,2,7Random Forest
1,1,testing,0.833333333,2,7Random Forest
1,1,testing,0.833333333,2,7Random Forest
1,0,testing,0.833333333,2,7Random Forest
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
1,1,training,1,2,8XGBoost
0,0,training,1,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
1,1,testing,0.833333333,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
1,1,testing,0.833333333,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
1,0,testing,0.833333333,2,8XGBoost
1,1,testing,0.833333333,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
0,1,testing,0.833333333,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
1,0,testing,0.833333333,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
1,1,testing,0.833333333,2,8XGBoost
1,1,testing,0.833333333,2,8XGBoost
0,0,testing,0.833333333,2,8XGBoost
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
1,1,training,1,2,9LightGBM
0,0,training,1,2,9LightGBM
0,0,testing,0.791666667,2,9LightGBM
1,1,testing,0.791666667,2,9LightGBM
0,0,testing,0.791666667,2,9LightGBM
1,1,testing,0.791666667,2,9LightGBM
0,0,testing,0.791666667,2,9LightGBM
0,0,testing,0.791666667,2,9LightGBM
0,0,testing,0.791666667,2,9LightGBM
1,1,testing,0.791666667,2,9LightGBM
0,0,testing,0.791666667,2,9LightGBM
0,1,testing,0.791666667,2,9LightGBM
1,0,testing,0.791666667,2,9LightGBM
0,0,testing,0.791666667,2,9LightGBM
0,0,testing,0.791666667,2,9LightGBM
1,0,testing,0.791666667,2,9LightGBM
0,0,testing,0.791666667,2,9LightGBM
1,1,testing,0.791666667,2,9LightGBM
1,1,testing,0.791666667,2,9LightGBM
1,0,testing,0.791666667,2,9LightGBM
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,1,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
0,0,training,1,3,1Logistic Regression
1,0,testing,0.625,3,1Logistic Regression
0,1,testing,0.625,3,1Logistic Regression
0,0,testing,0.625,3,1Logistic Regression
0,0,testing,0.625,3,1Logistic Regression
1,0,testing,0.625,3,1Logistic Regression
0,0,testing,0.625,3,1Logistic Regression
0,0,testing,0.625,3,1Logistic Regression
1,0,testing,0.625,3,1Logistic Regression
1,1,testing,0.625,3,1Logistic Regression
0,1,testing,0.625,3,1Logistic Regression
0,0,testing,0.625,3,1Logistic Regression
1,0,testing,0.625,3,1Logistic Regression
1,1,testing,0.625,3,1Logistic Regression
1,1,testing,0.625,3,1Logistic Regression
1,1,testing,0.625,3,1Logistic Regression
1,0,testing,0.625,3,1Logistic Regression
0,0,testing,0.625,3,1Logistic Regression
0,0,testing,0.625,3,1Logistic Regression
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
1,0,training,0.923913043,3,2ridge
1,1,training,0.923913043,3,2ridge
0,0,training,0.923913043,3,2ridge
